# Larch Linear Arrays for 05 best results
# Dataset filename: S400_T30_C_57scans_CAL.nor 
# Larch group: s400_t30_c 
# Array name: mu
# Energy fit range: [12272.000000, 12362.000000]
#---------------------------------
#   energy           data             fit_00           fit_01           fit_02           fit_03           fit_04         
  12272.0000000    0.00071052120    0.00023080115    0.00056179287    0.00069409599    0.00073494204    0.00016023963
  12272.5000000    0.00064863581    0.00028470948    0.00064160077    0.00078025143    0.00081117605    0.00021367707
  12273.0000000    0.00077550973    0.00034135495    0.00069186284    0.00084503974    0.00087902725    0.00024712522
  12273.5000000    0.00095404460    0.00035407515    0.00075852154    0.00089463667    0.00094133428    0.00030385711
  12274.0000000    0.00110659870    0.00036985736    0.00074286966    0.00085653906    0.00091946430    0.00034109519
  12274.5000000    0.00113540530    0.00047699708    0.00094831270    0.00108049211    0.00115483650    0.00045662592
  12275.0000000    0.00121180930    0.00056107039    0.00101218930    0.00117106542    0.00124203125    0.00049647628
  12275.5000000    0.00152718580    0.00069497434    0.00120761087    0.00139207862    0.00144889402    0.00061607821
  12276.0000000    0.00211001940    0.00089130313    0.00133864822    0.00153275979    0.00156680790    0.00077429225
  12276.5000000    0.00160638290    0.00098643690    0.00141189705    0.00155607457    0.00159538924    0.00093350094
  12277.0000000    0.00188560360    0.00113141467    0.00154141038    0.00168396400    0.00177714187    0.00107662958
  12277.5000000    0.00231940080    0.00140409666    0.00185516603    0.00199209144    0.00205582769    0.00137076917
  12278.1000000    0.00289788090    0.00186894918    0.00225002347    0.00244741277    0.00248219503    0.00172236886
  12278.5000000    0.00312987180    0.00214208071    0.00263478499    0.00283016346    0.00287434677    0.00203738053
  12279.0000000    0.00334989280    0.00255370004    0.00300544774    0.00323401109    0.00330406588    0.00238617644
  12279.5000000    0.00419220040    0.00329878006    0.00375481493    0.00410958145    0.00412708260    0.00294681355
  12280.0000000    0.00573190010    0.00415332033    0.00461541867    0.00507944424    0.00508019753    0.00363966819
  12280.5000000    0.00668429280    0.00487709520    0.00580370318    0.00627249216    0.00636381687    0.00451627521
  12281.0000000    0.00858748840    0.00632444015    0.00760336194    0.00836432241    0.00851947349    0.00565770050
  12281.5000000    0.01189164100    0.00850440663    0.01035335096    0.01140315794    0.01164212612    0.00761007223
  12282.0000000    0.01678852400    0.01160655098    0.01372937830    0.01527109471    0.01557365447    0.01007297558
  12282.5000000    0.02406257300    0.01574399180    0.01863955098    0.02060141275    0.02131655666    0.01384584070
  12283.0000000    0.03411638200    0.02399062958    0.02661398599    0.02998455303    0.03092542988    0.01990200498
  12283.5000000    0.05218459900    0.03614438688    0.03992375266    0.04464330701    0.04595092076    0.03035717435
  12284.0000000    0.07852813200    0.05713256845    0.06014296526    0.06801498038    0.06962182818    0.04632303263
  12284.5000000    0.12742520000    0.09613198618    0.09697889668    0.10844284024    0.10867527554    0.07888909915
  12285.0000000    0.19389502000    0.15377264159    0.15469629662    0.16775070397    0.16482570941    0.13343212361
  12285.5000000    0.27035762000    0.23769358639    0.23872932566    0.25544812401    0.24445831979    0.21099471652
  12286.1000000    0.36218466000    0.35957979073    0.36069497516    0.36700126082    0.34084348187    0.34627724674
  12286.5000000    0.43500139000    0.43833374727    0.44365439564    0.44128828223    0.40431715473    0.43823433789
  12287.0000000    0.50053426000    0.52422435390    0.53843407386    0.53739676837    0.49170630003    0.52576626168
  12287.5000000    0.54503484000    0.57320595121    0.58389590174    0.59037832056    0.54074920011    0.56393869987
  12288.0000000    0.56914035000    0.58180731932    0.59047819033    0.60477743850    0.55824126243    0.56235280262
  12288.5000000    0.57189134000    0.57462796760    0.57117820196    0.59015598117    0.54901188762    0.54595871644
  12289.0000000    0.55765001000    0.56184489807    0.55309339394    0.56664657244    0.53559225405    0.54062655375
  12289.5000000    0.56147342000    0.55581132348    0.54405175195    0.54946412216    0.52807145721    0.54629986324
  12290.0000000    0.55508639000    0.56217434161    0.54287857897    0.54165838069    0.52724954629    0.56001301787
  12290.5000000    0.56880681000    0.57479174096    0.54832478399    0.54326416602    0.53464406607    0.57574740625
  12291.0000000    0.57906022000    0.58597487405    0.55957130607    0.55402563465    0.54982992843    0.58728962783
  12291.5000000    0.59809346000    0.60452011128    0.57963349217    0.57456923852    0.57423444019    0.60523509591
  12292.0000000    0.62873854000    0.62954784893    0.60940332558    0.60341026456    0.60611785278    0.63279609415
  12292.5000000    0.66011292000    0.66560937980    0.64259632939    0.63750645718    0.64123125925    0.66603635328
  12293.0000000    0.69062187000    0.70477992606    0.68082013122    0.67564720391    0.67713130767    0.70416678512
  12293.6000000    0.72627779000    0.75618084191    0.72856870927    0.72275808014    0.71949174766    0.75428247761
  12294.0000000    0.75381700000    0.78687961732    0.75748584960    0.75231555668    0.74466872535    0.78273787482
  12294.5000000    0.78474397000    0.81577827516    0.79349976529    0.79218305341    0.78124153104    0.80798794520
  12295.0000000    0.81769693000    0.83631462267    0.82662646280    0.83148686299    0.81800213366    0.82370152752
  12295.5000000    0.83880588000    0.85074969099    0.85343589058    0.86655066922    0.85118937157    0.83052451294
  12296.0000000    0.85955018000    0.85573459074    0.87688962220    0.89626272947    0.88199126186    0.83304998597
  12296.5000000    0.86675145000    0.85709792156    0.89419477352    0.91727136994    0.90531187213    0.83492718568
  12297.0000000    0.87426826000    0.85621761741    0.90039801190    0.92418445682    0.91463913439    0.83565265472
  12297.5000000    0.87687461000    0.85490863111    0.90083261768    0.91964000159    0.91260954784    0.84211273685
  12298.0000000    0.87215059000    0.85559555956    0.89710407419    0.91003774020    0.90529007242    0.84969483784
  12298.5000000    0.86753062000    0.85248593204    0.89168998615    0.89369225771    0.89398152316    0.86161106635
  12299.0000000    0.86020856000    0.85716629679    0.88588998284    0.88415081018    0.88541149848    0.86801623621
  12299.5000000    0.85917432000    0.85521261870    0.88139163738    0.87266337807    0.87793342701    0.87527365112
  12300.0000000    0.85234352000    0.86410988124    0.87707940515    0.86615138631    0.87055227281    0.88273625538
  12300.5000000    0.84628432000    0.86496191840    0.87450656810    0.85840323467    0.86637748854    0.88997555169
  12301.0000000    0.85047469000    0.87465392384    0.87229327426    0.85568280681    0.86212399884    0.89622000568
  12301.6000000    0.85132375000    0.88179193580    0.87190070845    0.85507163395    0.86202538368    0.90111788914
  12302.0000000    0.85598140000    0.88536084430    0.87152478513    0.85453827763    0.86161940653    0.90350367228
  12302.5000000    0.86177910000    0.88571213369    0.87501402253    0.85575179556    0.86404396882    0.90820631285
  12303.0000000    0.86959155000    0.88829635190    0.88107331819    0.86281996846    0.87279980788    0.91074665257
  12303.5000000    0.88294234000    0.89570625009    0.88467719685    0.86782404871    0.87732024640    0.91483009160
  12304.0000000    0.89292760000    0.89907580092    0.89380150032    0.87837823768    0.88856861531    0.91833521156
  12304.5000000    0.89753257000    0.91016214981    0.90723210364    0.89555153860    0.90495455882    0.92492245465
  12305.0000000    0.91771134000    0.91193130129    0.91790856362    0.90564956205    0.91625023445    0.93068159529
  12305.5000000    0.93096918000    0.91554972606    0.92933482541    0.91892198851    0.93105460502    0.93463963934
  12306.0000000    0.94724154000    0.92132972458    0.94529097316    0.93720767191    0.95002175884    0.94074520759
  12306.5000000    0.95510994000    0.93147445202    0.95714528693    0.95215167717    0.96313151415    0.94714960631
  12307.0000000    0.96570229000    0.93636102690    0.96691405342    0.96442477224    0.97646334458    0.95034790810
  12307.5000000    0.97462203000    0.94527561646    0.97699732437    0.97706322745    0.98745488127    0.95604432644
  12308.0000000    0.97337376000    0.95156045902    0.98634478707    0.98599008213    0.99706070315    0.96418190526
  12308.5000000    0.98261545000    0.95910280737    0.99258191080    0.99411479610    1.00374431503    0.96856844294
  12309.0000000    0.98380684000    0.96562808978    0.99973042119    1.00040134191    1.01050875659    0.97668581038
  12309.6000000    0.98805153000    0.97582643821    1.00489022761    1.00737033235    1.01587397182    0.98249181333
  12310.0000000    0.99280671000    0.98095418763    1.00928347114    1.01261692606    1.02145550819    0.98624604486
